contractRowId,playerName,playerKey,playerId,pfrId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,termScenario,aavPercPrediction,impliedCap2026,aavPrediction,aavPredictionMillions
5557,Mike Strachan,mike strachan,00-0036482,StraMi03,28,5,WAS,3,0.006833386854247953,301587301.5873016,2060862.7020747797,2.06086270207478
5557,Mike Strachan,mike strachan,00-0036482,StraMi03,28,5,WAS,4,0.016699007698191458,301587301.5873016,5036208.670883139,5.036208670883139
5557,Mike Strachan,mike strachan,00-0036482,StraMi03,28,5,WAS,5,0.023783966600454676,301587301.5873016,7172942.308073633,7.172942308073633
5558,Mike Williams,mike williams,00-0033536,WillMi07,31,9,LAC,1,0.00576510696532946,301587301.5873016,1738683.053035869,1.738683053035869
5558,Mike Williams,mike williams,00-0033536,WillMi07,31,9,LAC,2,0.007036423045942988,301587301.5873016,2122095.8392526475,2.1220958392526477
5558,Mike Williams,mike williams,00-0033536,WillMi07,31,9,LAC,3,0.011247603336976103,301587301.5873016,3392134.339722952,3.392134339722952
5558,Mike Williams,mike williams,00-0033536,WillMi07,31,9,LAC,4,0.02111322418091961,301587301.5873016,6367480.308531311,6.367480308531311
5558,Mike Williams,mike williams,00-0033536,WillMi07,31,9,LAC,5,0.028198183083182827,301587301.5873016,8504213.945721805,8.504213945721805
5559,Mike Woods,mike woods,00-0037300,WoodMi00,26,4,CLE,1,0.008193813190831688,301587301.5873016,2471150.0099333664,2.4711500099333663
5559,Mike Woods,mike woods,00-0037300,WoodMi00,26,4,CLE,2,0.00946512927144521,301587301.5873016,2854562.796150143,2.8545627961501427
5559,Mike Woods,mike woods,00-0037300,WoodMi00,26,4,CLE,3,0.013676309562478322,301587301.5873016,4124601.2966204467,4.124601296620447
5559,Mike Woods,mike woods,00-0037300,WoodMi00,26,4,CLE,4,0.023541930406421833,301587301.5873016,7099947.265428808,7.099947265428807
5559,Mike Woods,mike woods,00-0037300,WoodMi00,26,4,CLE,5,0.030626889308685068,301587301.5873016,9236680.902619308,9.236680902619307
5560,Miles Boykin,miles boykin,00-0035703,BoykMi00,29,7,CHI,1,0.0037079000531509937,301587301.5873016,1118255.5715852205,1.1182555715852205
5560,Miles Boykin,miles boykin,00-0035703,BoykMi00,29,7,CHI,2,0.0049792161337645175,301587301.5873016,1501668.3578019976,1.5016683578019976
5560,Miles Boykin,miles boykin,00-0035703,BoykMi00,29,7,CHI,3,0.009190396424797636,301587301.5873016,2771706.8582723034,2.7717068582723035
5560,Miles Boykin,miles boykin,00-0035703,BoykMi00,29,7,CHI,4,0.019056017268741142,301587301.5873016,5747052.827080662,5.747052827080663
5560,Miles Boykin,miles boykin,00-0035703,BoykMi00,29,7,CHI,5,0.02614097617100436,301587301.5873016,7883786.464271157,7.883786464271157
5561,Montrell Washington,montrell washington,00-0037272,WashMo00,27,4,NYG,1,0.0029020878924766497,301587301.5873016,875232.8564612119,0.875232856461212
5561,Montrell Washington,montrell washington,00-0037272,WashMo00,27,4,NYG,2,0.004173403973090175,301587301.5873016,1258645.6426779896,1.2586456426779895
5561,Montrell Washington,montrell washington,00-0037272,WashMo00,27,4,NYG,3,0.008384584264123295,301587301.5873016,2528684.1431482956,2.5286841431482956
5561,Montrell Washington,montrell washington,00-0037272,WashMo00,27,4,NYG,4,0.018250205108066797,301587301.5873016,5504030.111956653,5.504030111956653
5561,Montrell Washington,montrell washington,00-0037272,WashMo00,27,4,NYG,5,0.025335164010330015,301587301.5873016,7640763.749147148,7.640763749147148
5562,Nick Williams,nick williams,00-0039045,NA,NA,3,DEN,1,0.004090129717096986,301587301.5873016,1233531.1845213133,1.2335311845213133
5562,Nick Williams,nick williams,00-0039045,NA,NA,3,DEN,2,0.005361445797710509,301587301.5873016,1616943.97073809,1.6169439707380902
5562,Nick Williams,nick williams,00-0039045,NA,NA,3,DEN,3,0.009572626088743628,301587301.5873016,2886982.471208396,2.886982471208396
5562,Nick Williams,nick williams,00-0039045,NA,NA,3,DEN,4,0.019438246932687135,301587301.5873016,5862328.440016756,5.862328440016756
5562,Nick Williams,nick williams,00-0039045,NA,NA,3,DEN,5,0.026523205834950353,301587301.5873016,7999062.07720725,7.99906207720725
5563,Noah Brown,noah brown,00-0033591,BrowNo00,30,9,WAS,1,9.436239439660844e-4,301587301.5873016,284584.99897389853,0.28458499897389855
5563,Noah Brown,noah brown,00-0033591,BrowNo00,30,9,WAS,2,0.0022149400245796086,301587301.5873016,667997.7851906756,0.6679977851906757
5563,Noah Brown,noah brown,00-0033591,BrowNo00,30,9,WAS,3,0.0064261203156127265,301587301.5873016,1938036.2856609812,1.9380362856609812
5563,Noah Brown,noah brown,00-0033591,BrowNo00,30,9,WAS,4,0.016291741159556235,301587301.5873016,4913382.254469341,4.913382254469341
5563,Noah Brown,noah brown,00-0033591,BrowNo00,30,9,WAS,5,0.023376700061819446,301587301.5873016,7050115.8916598335,7.050115891659834
5564,Oliver Martin,oliver martin,00-0038672,NA,27,3,JAX,1,0.004782354214640319,301587301.5873016,1442297.302828033,1.442297302828033
5564,Oliver Martin,oliver martin,00-0038672,NA,27,3,JAX,2,0.006053670295253842,301587301.5873016,1825710.0890448096,1.8257100890448095
5564,Oliver Martin,oliver martin,00-0038672,NA,27,3,JAX,3,0.010264850586286962,301587301.5873016,3095748.589515116,3.0957485895151162
5564,Oliver Martin,oliver martin,00-0038672,NA,27,3,JAX,4,0.020130471430230473,301587301.5873016,6071094.558323476,6.071094558323477
5564,Oliver Martin,oliver martin,00-0038672,NA,27,3,JAX,5,0.02721543033249369,301587301.5873016,8207828.195513971,8.20782819551397
5565,Pokey Wilson,pokey wilson,NA,NA,24,NA,NYJ,1,0.004291310526712538,301587301.5873016,1294204.7620244164,1.2942047620244164
5565,Pokey Wilson,pokey wilson,NA,NA,24,NA,NYJ,2,0.00556262660732606,301587301.5873016,1677617.548241193,1.677617548241193
5565,Pokey Wilson,pokey wilson,NA,NA,24,NA,NYJ,3,0.009773806898359182,301587301.5873016,2947656.0487114997,2.9476560487114996
5565,Pokey Wilson,pokey wilson,NA,NA,24,NA,NYJ,4,0.01963942774230269,301587301.5873016,5923002.017519859,5.923002017519859
5565,Pokey Wilson,pokey wilson,NA,NA,24,NA,NYJ,5,0.026724386644565907,301587301.5873016,8059735.654710353,8.059735654710353
5566,Quintez Cephus,quintez cephus,00-0036277,CephQu00,27,6,HOU,1,0.0011030306842591561,301587301.5873016,332660.0476337138,0.3326600476337138
5566,Quintez Cephus,quintez cephus,00-0036277,CephQu00,27,6,HOU,2,0.0023743467648726785,301587301.5873016,716072.8338504904,0.7160728338504904
5566,Quintez Cephus,quintez cephus,00-0036277,CephQu00,27,6,HOU,3,0.006585527055905808,301587301.5873016,1986111.3343207992,1.9861113343207992
5566,Quintez Cephus,quintez cephus,00-0036277,CephQu00,27,6,HOU,4,0.016451147899849312,301587301.5873016,4961457.303129158,4.961457303129158
5566,Quintez Cephus,quintez cephus,00-0036277,CephQu00,27,6,HOU,5,0.023536106802112527,301587301.5873016,7098190.940319652,7.098190940319652
5567,Racey McMath,racey mcmath,00-0036652,McMaRa00,26,5,DAL,1,0.001829343493438785,301587301.5873016,551706.7678624907,0.5517067678624907
5567,Racey McMath,racey mcmath,00-0036652,McMaRa00,26,5,DAL,2,0.0031006595740523126,301587301.5873016,935119.554079269,0.9351195540792689
5567,Racey McMath,racey mcmath,00-0036652,McMaRa00,26,5,DAL,3,0.007311839865085432,301587301.5873016,2205158.054549575,2.205158054549575
5567,Racey McMath,racey mcmath,00-0036652,McMaRa00,26,5,DAL,4,0.01717746070902894,301587301.5873016,5180504.023357934,5.180504023357934
5567,Racey McMath,racey mcmath,00-0036652,McMaRa00,26,5,DAL,5,0.024262419611292156,301587301.5873016,7317237.660548429,7.317237660548429
5568,Rakim Jarrett,rakim jarrett,00-0038821,JarrRa00,25,3,TB,1,0.007864928798715217,301587301.5873016,2371962.65358078,2.37196265358078
5568,Rakim Jarrett,rakim jarrett,00-0038821,JarrRa00,25,3,TB,2,0.00913624487932874,301587301.5873016,2755375.439797557,2.755375439797557
5568,Rakim Jarrett,rakim jarrett,00-0038821,JarrRa00,25,3,TB,3,0.013347425170361858,301587301.5873016,4025413.9402678623,4.025413940267862
5568,Rakim Jarrett,rakim jarrett,00-0038821,JarrRa00,25,3,TB,4,0.023213046014305364,301587301.5873016,7000759.909076221,7.000759909076221
5568,Rakim Jarrett,rakim jarrett,00-0038821,JarrRa00,25,3,TB,5,0.03029800491656858,301587301.5873016,9137493.546266716,9.137493546266716
5569,Ray-Ray McCloud,ray ray mccloud,00-0034407,McClRa00,29,8,ATL,1,0.005888484513348108,301587301.5873016,1775892.1548192708,1.7758921548192708
5569,Ray-Ray McCloud,ray ray mccloud,00-0034407,McClRa00,29,8,ATL,2,0.007159800593961638,301587301.5873016,2159304.9410360497,2.1593049410360496
5569,Ray-Ray McCloud,ray ray mccloud,00-0034407,McClRa00,29,8,ATL,3,0.011370980884994747,301587301.5873016,3429343.4415063527,3.4293434415063526
5569,Ray-Ray McCloud,ray ray mccloud,00-0034407,McClRa00,29,8,ATL,4,0.021236601728938254,301587301.5873016,6404689.410314712,6.404689410314711
5569,Ray-Ray McCloud,ray ray mccloud,00-0034407,McClRa00,29,8,ATL,5,0.028321560631201472,301587301.5873016,8541423.047505207,8.541423047505207
5570,River Cracraft,river cracraft,00-0034054,CracRi00,31,9,WAS,1,3.3573846601641955e-4,301587301.5873016,101254.45800495194,0.10125445800495195
5570,River Cracraft,river cracraft,00-0034054,CracRi00,31,9,WAS,2,0.001607054546629944,301587301.5873016,484667.24422172917,0.4846672442217292
5570,River Cracraft,river cracraft,00-0034054,CracRi00,31,9,WAS,3,0.0058182348376630616,301587301.5873016,1754705.7446920346,1.7547057446920347
5570,River Cracraft,river cracraft,00-0034054,CracRi00,31,9,WAS,4,0.01568385568160657,301587301.5873016,4730051.7135003945,4.730051713500394
5570,River Cracraft,river cracraft,00-0034054,CracRi00,31,9,WAS,5,0.022768814583869784,301587301.5873016,6866785.350690888,6.866785350690888
5571,Robbie Chosen,robbie chosen,00-0032688,AndeRo04,32,10,WAS,1,-6.261343337948105e-4,301587301.5873016,-188834.1641603397,-0.18883416416033968
5571,Robbie Chosen,robbie chosen,00-0032688,AndeRo04,32,10,WAS,2,6.451817468187142e-4,301587301.5873016,194578.62205643763,0.19457862205643764
5571,Robbie Chosen,robbie chosen,00-0032688,AndeRo04,32,10,WAS,3,0.004856362037851831,301587301.5873016,1464617.122526743,1.464617122526743
5571,Robbie Chosen,robbie chosen,00-0032688,AndeRo04,32,10,WAS,4,0.014721982881795338,301587301.5873016,4439963.091335102,4.439963091335102
5571,Robbie Chosen,robbie chosen,00-0032688,AndeRo04,32,10,WAS,5,0.021806941784058554,301587301.5873016,6576696.728525596,6.5766967285255955
5572,Robert Woods,robert woods,00-0030431,WoodRo02,33,13,PIT,1,0.004918837361494486,301587301.5873016,1483458.8867999245,1.4834588867999245
5572,Robert Woods,robert woods,00-0030431,WoodRo02,33,13,PIT,2,0.00619015344210801,301587301.5873016,1866871.6730167016,1.8668716730167016
5572,Robert Woods,robert woods,00-0030431,WoodRo02,33,13,PIT,3,0.010401333733141126,301587301.5873016,3136910.1734870067,3.136910173487007
5572,Robert Woods,robert woods,00-0030431,WoodRo02,33,13,PIT,4,0.020266954577084637,301587301.5873016,6112256.142295367,6.112256142295367
5572,Robert Woods,robert woods,00-0030431,WoodRo02,33,13,PIT,5,0.027351913479347855,301587301.5873016,8248989.779485862,8.248989779485862
5573,Rondale Moore,rondale moore,00-0036936,MoorRo02,25,5,MIN,1,0.005976441387548901,301587301.5873016,1802418.8311655417,1.8024188311655416
5573,Rondale Moore,rondale moore,00-0036936,MoorRo02,25,5,MIN,2,0.007247757468162427,301587301.5873016,2185831.617382319,2.1858316173823193
5573,Rondale Moore,rondale moore,00-0036936,MoorRo02,25,5,MIN,3,0.011458937759195546,301587301.5873016,3455870.117852625,3.455870117852625
5573,Rondale Moore,rondale moore,00-0036936,MoorRo02,25,5,MIN,4,0.02132455860313905,301587301.5873016,6431216.086660984,6.431216086660984
5573,Rondale Moore,rondale moore,00-0036936,MoorRo02,25,5,MIN,5,0.028409517505402267,301587301.5873016,8567949.723851478,8.567949723851477
5574,Russell Gage,russell gage,00-0034411,GageRu00,30,8,SF,1,0.006072667202750847,301587301.5873016,1831439.315115335,1.831439315115335
5574,Russell Gage,russell gage,00-0034411,GageRu00,30,8,SF,2,0.007343983283364369,301587301.5873016,2214852.1013321117,2.2148521013321116
5574,Russell Gage,russell gage,00-0034411,GageRu00,30,8,SF,3,0.011555163574397492,301587301.5873016,3484890.6018024185,3.4848906018024186
5574,Russell Gage,russell gage,00-0034411,GageRu00,30,8,SF,4,0.021420784418340996,301587301.5873016,6460236.570610777,6.4602365706107765
5574,Russell Gage,russell gage,00-0034411,GageRu00,30,8,SF,5,0.028505743320604213,301587301.5873016,8596970.207801271,8.596970207801272
5575,Sam James,sam james,NA,NA,NA,NA,LA,1,0.006271241035973937,301587301.5873016,1891326.6616429335,1.8913266616429334
5575,Sam James,sam james,NA,NA,NA,NA,LA,2,0.007542557116587459,301587301.5873016,2274739.44785971,2.27473944785971
5575,Sam James,sam james,NA,NA,NA,NA,LA,3,0.011753737407620578,301587301.5873016,3544777.948330016,3.5447779483300157
5575,Sam James,sam james,NA,NA,NA,NA,LA,4,0.021619358251564087,301587301.5873016,6520123.917138376,6.520123917138377
5575,Sam James,sam james,NA,NA,NA,NA,LA,5,0.028704317153827305,301587301.5873016,8656857.55432887,8.65685755432887
5576,Scotty Miller,scotty miller,NA,NA,28,NA,PIT,1,0.004470085836029433,301587301.5873016,1348121.1251517339,1.3481211251517338
5576,Scotty Miller,scotty miller,NA,NA,28,NA,PIT,2,0.005741401916642955,301587301.5873016,1731533.9113685105,1.7315339113685104
5576,Scotty Miller,scotty miller,NA,NA,28,NA,PIT,3,0.009952582207676076,301587301.5873016,3001572.411838817,3.0015724118388167
5576,Scotty Miller,scotty miller,NA,NA,28,NA,PIT,4,0.019818203051619587,301587301.5873016,5976918.380647178,5.976918380647178
5576,Scotty Miller,scotty miller,NA,NA,28,NA,PIT,5,0.026903161953882804,301587301.5873016,8113652.017837672,8.113652017837671
5577,Scotty Washington,scotty washington,00-0035769,NA,28,6,BAL,1,0.0011794939032520769,301587301.5873016,355720.3835204677,0.3557203835204677
5577,Scotty Washington,scotty washington,00-0035769,NA,28,6,BAL,2,0.002450809983865599,301587301.5873016,739133.1697372443,0.7391331697372443
5577,Scotty Washington,scotty washington,00-0035769,NA,28,6,BAL,3,0.006661990274898726,301587301.5873016,2009171.6702075524,2.0091716702075524
5577,Scotty Washington,scotty washington,00-0035769,NA,28,6,BAL,4,0.01652761111884223,301587301.5873016,4984517.63901591,4.98451763901591
5577,Scotty Washington,scotty washington,00-0035769,NA,28,6,BAL,5,0.023612570021105447,301587301.5873016,7121251.276206405,7.121251276206405
5578,Sean Ryan,sean ryan,00-0038455,RyanSe01,27,3,BAL,1,0.003989408598011242,301587301.5873016,1203154.9740033904,1.2031549740033904
5578,Sean Ryan,sean ryan,00-0038455,RyanSe01,27,3,BAL,2,0.0052607246786247645,301587301.5873016,1586567.7602201672,1.5865677602201673
5578,Sean Ryan,sean ryan,00-0038455,RyanSe01,27,3,BAL,3,0.009471904969657885,301587301.5873016,2856606.2606904735,2.8566062606904734
5578,Sean Ryan,sean ryan,00-0038455,RyanSe01,27,3,BAL,4,0.019337525813601392,301587301.5873016,5831952.229498833,5.8319522294988335
5578,Sean Ryan,sean ryan,00-0038455,RyanSe01,27,3,BAL,5,0.02642248471586461,301587301.5873016,7968685.866689327,7.968685866689327
5579,Seth Williams,seth williams,00-0036657,WillSe00,25,5,LV,1,3.0020531774106556e-4,301587301.5873016,90538.11169968644,0.09053811169968644
5579,Seth Williams,seth williams,00-0036657,WillSe00,25,5,LV,2,0.0015715213983545889,301587301.5873016,473950.8979164634,0.4739508979164634
5579,Seth Williams,seth williams,00-0036657,WillSe00,25,5,LV,3,0.00578270168938771,301587301.5873016,1743989.3983867697,1.7439893983867696
5579,Seth Williams,seth williams,00-0036657,WillSe00,25,5,LV,4,0.015648322533331212,301587301.5873016,4719335.3671951275,4.719335367195128
5579,Seth Williams,seth williams,00-0036657,WillSe00,25,5,LV,5,0.022733281435594433,301587301.5873016,6856069.004385623,6.856069004385623
5580,Shae Wyatt,shae wyatt,NA,NA,NA,NA,SF,1,0.005800500666764567,301587301.5873016,1749357.3439448697,1.7493573439448697
5580,Shae Wyatt,shae wyatt,NA,NA,NA,NA,SF,2,0.007071816747378094,301587301.5873016,2132770.1301616477,2.1327701301616475
5580,Shae Wyatt,shae wyatt,NA,NA,NA,NA,SF,3,0.011282997038411213,301587301.5873016,3402808.6306319535,3.4028086306319536
5580,Shae Wyatt,shae wyatt,NA,NA,NA,NA,SF,4,0.02114861788235472,301587301.5873016,6378154.599440312,6.378154599440312
5580,Shae Wyatt,shae wyatt,NA,NA,NA,NA,SF,5,0.028233576784617936,301587301.5873016,8514888.236630807,8.514888236630807
5581,Shaq Davis,shaq davis,NA,NA,25,NA,PHI,1,0.005322734536320843,301587301.5873016,1605269.14587454,1.60526914587454
5581,Shaq Davis,shaq davis,NA,NA,25,NA,PHI,2,0.006594050616934371,301587301.5873016,1988681.9320913185,1.9886819320913185
5581,Shaq Davis,shaq davis,NA,NA,25,NA,PHI,3,0.010805230907967487,301587301.5873016,3258720.4325616234,3.2587204325616232
5581,Shaq Davis,shaq davis,NA,NA,25,NA,PHI,4,0.020670851751910996,301587301.5873016,6234066.401369983,6.234066401369983
5581,Shaq Davis,shaq davis,NA,NA,25,NA,PHI,5,0.027755810654174214,301587301.5873016,8370800.038560478,8.370800038560478
5582,Sterling Shepard,sterling shepard,00-0032385,ShepSt00,33,10,TB,1,0.006552786952337983,301587301.5873016,1976237.3348320904,1.9762373348320905
5582,Sterling Shepard,sterling shepard,00-0032385,ShepSt00,33,10,TB,2,0.007824103032951507,301587301.5873016,2359650.1210488672,2.359650121048867
5582,Sterling Shepard,sterling shepard,00-0032385,ShepSt00,33,10,TB,3,0.012035283323984618,301587301.5873016,3629688.6215191707,3.6296886215191706
5582,Sterling Shepard,sterling shepard,00-0032385,ShepSt00,33,10,TB,4,0.02190090416792813,301587301.5873016,6605034.590327531,6.605034590327531
5582,Sterling Shepard,sterling shepard,00-0032385,ShepSt00,33,10,TB,5,0.02898586307019134,301587301.5873016,8741768.227518024,8.741768227518024
5583,Steven Sims Jr.,steven sims jr,NA,NA,28,NA,SEA,1,0.004199318668693855,301587301.5873016,1266461.1857965596,1.2664611857965595
5583,Steven Sims Jr.,steven sims jr,NA,NA,28,NA,SEA,2,0.0054706347493073786,301587301.5873016,1649873.9720133366,1.6498739720133366
5583,Steven Sims Jr.,steven sims jr,NA,NA,28,NA,SEA,3,0.0096818150403405,301587301.5873016,2919912.472483643,2.919912472483643
5583,Steven Sims Jr.,steven sims jr,NA,NA,28,NA,SEA,4,0.01954743588428401,301587301.5873016,5895258.441292003,5.895258441292003
5583,Steven Sims Jr.,steven sims jr,NA,NA,28,NA,SEA,5,0.026632394786547227,301587301.5873016,8031992.0784824975,8.031992078482498
5584,Sy Barnett,sy barnett,NA,NA,NA,NA,NO,1,0.005897231905169124,301587301.5873016,1778530.2571144977,1.7785302571144976
5584,Sy Barnett,sy barnett,NA,NA,NA,NA,NO,2,0.00716854798578265,301587301.5873016,2161943.0433312757,2.161943043331276
5584,Sy Barnett,sy barnett,NA,NA,NA,NA,NO,3,0.011379728276815769,301587301.5873016,3431981.5438015815,3.4319815438015815
5584,Sy Barnett,sy barnett,NA,NA,NA,NA,NO,4,0.021245349120759274,301587301.5873016,6407327.51260994,6.40732751260994
5584,Sy Barnett,sy barnett,NA,NA,NA,NA,NO,5,0.028330308023022492,301587301.5873016,8544061.149800435,8.544061149800434
5585,T.J. Luther,t j luther,00-0038502,LuthTJ00,25,3,CAR,1,0.003784952475137706,301587301.5873016,1141493.603612959,1.1414936036129588
5585,T.J. Luther,t j luther,00-0038502,LuthTJ00,25,3,CAR,2,0.005056268555751228,301587301.5873016,1524906.3898297355,1.5249063898297355
5585,T.J. Luther,t j luther,00-0038502,LuthTJ00,25,3,CAR,3,0.009267448846784347,301587301.5873016,2794944.8903000415,2.7949448903000413
5585,T.J. Luther,t j luther,00-0038502,LuthTJ00,25,3,CAR,4,0.019133069690727852,301587301.5873016,5770290.8591084005,5.770290859108401
5585,T.J. Luther,t j luther,00-0038502,LuthTJ00,25,3,CAR,5,0.02621802859299107,301587301.5873016,7907024.496298895,7.907024496298895
5586,Tarik Black,tarik black,00-0036491,BlacTa00,28,5,MIA,1,0.002319431217775092,301587301.5873016,699511.0021861389,0.6995110021861389
5586,Tarik Black,tarik black,00-0036491,BlacTa00,28,5,MIA,2,0.00359074729838862,301587301.5873016,1082923.788402917,1.082923788402917
5586,Tarik Black,tarik black,00-0036491,BlacTa00,28,5,MIA,3,0.007801927589421736,301587301.5873016,2352962.288873222,2.352962288873222
5586,Tarik Black,tarik black,00-0036491,BlacTa00,28,5,MIA,4,0.017667548433365245,301587301.5873016,5328308.257681582,5.328308257681583
5586,Tarik Black,tarik black,00-0036491,BlacTa00,28,5,MIA,5,0.024752507335628463,301587301.5873016,7465041.894872077,7.465041894872077
5587,Tay Martin,tay martin,00-0037524,MartTa00,28,4,WAS,1,-5.517806823157578e-4,301587301.5873016,-166410.04704760952,-0.16641004704760953
5587,Tay Martin,tay martin,00-0037524,MartTa00,28,4,WAS,2,7.195353982977636e-4,301587301.5873016,217002.7391691668,0.2170027391691668
5587,Tay Martin,tay martin,00-0037524,MartTa00,28,4,WAS,3,0.004930715689330887,301587301.5873016,1487041.239639474,1.487041239639474
5587,Tay Martin,tay martin,00-0037524,MartTa00,28,4,WAS,4,0.014796336533274392,301587301.5873016,4462387.208447833,4.462387208447833
5587,Tay Martin,tay martin,00-0037524,MartTa00,28,4,WAS,5,0.021881295435537608,301587301.5873016,6599120.845638326,6.599120845638327
5588,Taye Barber,taye barber,00-0038814,NA,26,3,TB,1,0.00694552068884498,301587301.5873016,2094680.842667534,2.094680842667534
5588,Taye Barber,taye barber,00-0038814,NA,26,3,TB,2,0.008216836769458504,301587301.5873016,2478093.628884311,2.4780936288843107
5588,Taye Barber,taye barber,00-0038814,NA,26,3,TB,3,0.012428017060491622,301587301.5873016,3748132.129354616,3.7481321293546164
5588,Taye Barber,taye barber,00-0038814,NA,26,3,TB,4,0.02229363790443513,301587301.5873016,6723478.098162976,6.7234780981629765
5588,Taye Barber,taye barber,00-0038814,NA,26,3,TB,5,0.029378596806698347,301587301.5873016,8860211.73535347,8.86021173535347
5589,Taylor Grimes,taylor grimes,00-0038789,NA,26,3,DEN,1,0.005239667700803855,301587301.5873016,1580217.2430995754,1.5802172430995753
5589,Taylor Grimes,taylor grimes,00-0038789,NA,26,3,DEN,2,0.0065109837814173845,301587301.5873016,1963630.0293163543,1.9636300293163542
5589,Taylor Grimes,taylor grimes,00-0038789,NA,26,3,DEN,3,0.010722164072450498,301587301.5873016,3233668.5297866585,3.2336685297866583
5589,Taylor Grimes,taylor grimes,00-0038789,NA,26,3,DEN,4,0.020587784916394007,301587301.5873016,6209014.498595019,6.209014498595019
5589,Taylor Grimes,taylor grimes,00-0038789,NA,26,3,DEN,5,0.027672743818657225,301587301.5873016,8345748.135785513,8.345748135785513
5590,Thayer Thomas,thayer thomas,00-0038810,ThomTh01,27,3,MIN,1,0.003365053644332591,301587301.5873016,1014857.4482907815,1.0148574482907815
5590,Thayer Thomas,thayer thomas,00-0038810,ThomTh01,27,3,MIN,2,0.004636369724946114,301587301.5873016,1398270.2345075584,1.3982702345075584
5590,Thayer Thomas,thayer thomas,00-0038810,ThomTh01,27,3,MIN,3,0.008847550015979233,301587301.5873016,2668308.734977864,2.668308734977864
5590,Thayer Thomas,thayer thomas,00-0038810,ThomTh01,27,3,MIN,4,0.01871317085992274,301587301.5873016,5643654.703786223,5.643654703786223
5590,Thayer Thomas,thayer thomas,00-0038810,ThomTh01,27,3,MIN,5,0.025798129762185956,301587301.5873016,7780388.340976718,7.780388340976718
5591,Tim Patrick,tim patrick,00-0033375,PatrTi00,32,9,DET,1,0.00971440607631173,301587301.5873016,2929741.515078141,2.929741515078141
5591,Tim Patrick,tim patrick,00-0033375,PatrTi00,32,9,DET,2,0.010985722156925254,301587301.5873016,3313154.301294918,3.3131543012949183
5591,Tim Patrick,tim patrick,00-0033375,PatrTi00,32,9,DET,3,0.015196902447958379,301587301.5873016,4583192.801765226,4.583192801765226
5591,Tim Patrick,tim patrick,00-0033375,PatrTi00,32,9,DET,4,0.02506252329190188,301587301.5873016,7558538.770573583,7.558538770573583
5591,Tim Patrick,tim patrick,00-0033375,PatrTi00,32,9,DET,5,0.03214748219416507,301587301.5873016,9695272.40776407,9.69527240776407
5592,Tre’Shaun Harrison,tre shaun harrison,00-0038844,HarrTr02,25,3,TEN,1,0.004490260052585038,301587301.5873016,1354205.4126843766,1.3542054126843766
5592,Tre’Shaun Harrison,tre shaun harrison,00-0038844,HarrTr02,25,3,TEN,2,0.005761576133198562,301587301.5873016,1737618.1989011536,1.7376181989011537
5592,Tre’Shaun Harrison,tre shaun harrison,00-0038844,HarrTr02,25,3,TEN,3,0.009972756424231682,301587301.5873016,3007656.69937146,3.0076566993714597
5592,Tre’Shaun Harrison,tre shaun harrison,00-0038844,HarrTr02,25,3,TEN,4,0.019838377268175184,301587301.5873016,5983002.6681798175,5.983002668179817
5592,Tre’Shaun Harrison,tre shaun harrison,00-0038844,HarrTr02,25,3,TEN,5,0.026923336170438402,301587301.5873016,8119736.305370312,8.119736305370312
5593,Trent Taylor,trent taylor,00-0033292,TaylTr02,31,9,SF,1,0.0014567946835767128,301587301.5873016,439350.7775866277,0.4393507775866277
5593,Trent Taylor,trent taylor,00-0033292,TaylTr02,31,9,SF,2,0.002728110764190237,301587301.5873016,822763.5638034048,0.8227635638034048
5593,Trent Taylor,trent taylor,00-0033292,TaylTr02,31,9,SF,3,0.006939291055223356,301587301.5873016,2092802.0642737106,2.0928020642737106
5593,Trent Taylor,trent taylor,00-0033292,TaylTr02,31,9,SF,4,0.016804911899166865,301587301.5873016,5068148.033082071,5.068148033082071
5593,Trent Taylor,trent taylor,00-0033292,TaylTr02,31,9,SF,5,0.02388987080143008,301587301.5873016,7204881.6702725645,7.204881670272565
5594,Trenton Irwin,trenton irwin,00-0035341,IrwiTr00,30,7,JAX,1,0.0024227889836226178,301587301.5873016,730682.3918861863,0.7306823918861863
5594,Trenton Irwin,trenton irwin,00-0035341,IrwiTr00,30,7,JAX,2,0.003694105064236142,301587301.5873016,1114095.1781029636,1.1140951781029635
5594,Trenton Irwin,trenton irwin,00-0035341,IrwiTr00,30,7,JAX,3,0.007905285355269262,301587301.5873016,2384133.6785732694,2.3841336785732694
5594,Trenton Irwin,trenton irwin,00-0035341,IrwiTr00,30,7,JAX,4,0.01777090619921277,301587301.5873016,5359479.64738163,5.3594796473816295
5594,Trenton Irwin,trenton irwin,00-0035341,IrwiTr00,30,7,JAX,5,0.02485586510147599,301587301.5873016,7496213.2845721245,7.496213284572124
5595,Trishton Jackson,trishton jackson,00-0035934,JackTr02,28,6,ARI,1,0.00500437102034426,301587301.5873016,1509254.7521673166,1.5092547521673165
5595,Trishton Jackson,trishton jackson,00-0035934,JackTr02,28,6,ARI,2,0.006275687100957785,301587301.5873016,1892667.5383840941,1.892667538384094
5595,Trishton Jackson,trishton jackson,00-0035934,JackTr02,28,6,ARI,3,0.010486867391990902,301587301.5873016,3162706.038854399,3.1627060388543993
5595,Trishton Jackson,trishton jackson,00-0035934,JackTr02,28,6,ARI,4,0.02035248823593441,301587301.5873016,6138052.007662759,6.138052007662759
